2026-03-10 16:12:41  INFO      Log file: /home/mahmudm2/codebase/RollingWheels/Scripts/attention_simple/logs/run_20260310_161241_24_gpu.log
2026-03-10 16:12:41  INFO      Device: cuda
2026-03-10 16:12:41  INFO      Run timestamp: 20260310_161241
2026-03-10 16:12:41  INFO      Figures dir  : /home/mahmudm2/codebase/RollingWheels/Scripts/attention_simple/figures
2026-03-10 16:12:41  INFO      Models dir   : /home/mahmudm2/codebase/RollingWheels/Scripts/attention_simple/models
2026-03-10 16:12:41  INFO      
[0] Surface names
2026-03-10 16:12:41  INFO            1 -> Paving Blocks (Smooth) (Red)
2026-03-10 16:12:41  INFO            2 -> Concrete Sidewalk
2026-03-10 16:12:41  INFO            3 -> Smooth Brick (High Street)
2026-03-10 16:12:41  INFO            4 -> Rough brick (High Street)
2026-03-10 16:12:41  INFO            5 -> Asphalt / Tar surface
2026-03-10 16:12:41  INFO            6 -> Indoor Carpet (low-pile)
2026-03-10 16:12:41  INFO            7 -> Indoor Linoleum
2026-03-10 16:12:41  INFO            8 -> Indoor Tile
2026-03-10 16:12:41  INFO            9 -> Curb Up
2026-03-10 16:12:41  INFO           10 -> Curb Down
2026-03-10 16:12:41  INFO           11 -> Rectangular Paving Tiles
2026-03-10 16:12:41  INFO           12 -> Paving Blocks (Rough)
2026-03-10 16:12:41  INFO      
[1] Load windowed data (labeled + unlabeled)
2026-03-10 16:12:41  INFO        Loading: ../../Datasets/ExtractedFeatures/labeled_accelerometer_raw_windows.csv
2026-03-10 16:12:46  INFO        Rows: 8153088  Windows: 7962
2026-03-10 16:12:49  INFO        Labeled windows: 7962  Classes: [0, 1, 2, 3, 4, 6, 7]
2026-03-10 16:12:49  INFO        Loading: ../../Datasets/ExtractedFeatures/unlabeled_accelerometer_raw_windows.csv
2026-03-10 16:12:57  INFO        Rows: 24242176  Windows: 23674
2026-03-10 16:13:05  INFO        Unlabeled windows: 23674
2026-03-10 16:13:05  INFO        Stratified split (labeled only):
2026-03-10 16:13:05  INFO          Surface 0                     :  1109 train   277 test
2026-03-10 16:13:05  INFO          Paving Blocks (Smooth) (Red)  :   671 train   167 test
2026-03-10 16:13:05  INFO          Concrete Sidewalk             :   905 train   226 test
2026-03-10 16:13:05  INFO          Smooth Brick (High Street)    :  1719 train   429 test
2026-03-10 16:13:05  INFO          Rough brick (High Street)     :   958 train   239 test
2026-03-10 16:13:05  INFO          Indoor Carpet (low-pile)      :   454 train   113 test
2026-03-10 16:13:05  INFO          Indoor Linoleum               :   556 train   139 test
2026-03-10 16:13:06  INFO        Training set: 6372 labeled + 23674 unlabeled = 30046 total
2026-03-10 16:13:06  INFO      
[2] Super-class distribution (labeled train):
2026-03-10 16:13:06  INFO          Paving Blocks (Smooth) / Indoor Tile: 1109 windows
2026-03-10 16:13:06  INFO          Concrete Sidewalk             : 671 windows
2026-03-10 16:13:06  INFO          Brick (Smooth + Rough)        : 905 windows
2026-03-10 16:13:06  INFO          Asphalt + Indoor Carpet       : 1719 windows
2026-03-10 16:13:06  INFO          Indoor Linoleum               : 958 windows
2026-03-10 16:13:06  INFO          Curb (Up + Down)              : 454 windows
2026-03-10 16:13:06  INFO          Rect. Tiles / Paving Blocks (Rough): 556 windows
2026-03-10 16:13:06  INFO      
[3] Train VibClustNet autoencoder
2026-03-10 16:13:06  INFO        Parameters: 513,020
2026-03-10 16:13:56  INFO        [VCN]   1/150  rec=0.0074  cls=1.3954  val_rec=0.0065  val_cls=1.1398  lr=1.00e-03 *
2026-03-10 18:00:15  INFO        PCA: 128d → 6d (var=0.970)
2026-03-10 18:00:15  INFO      
[4b] Embed unlabeled windows (23674)
2026-03-10 18:00:20  INFO        Unlabeled embeddings: (23674, 128)  PCA: (23674, 6)
2026-03-10 18:00:20  INFO      
[7] Clustering
2026-03-10 18:00:20  INFO        Super-classes=7  — sweeping K 5..9
2026-03-10 18:00:20  INFO          K= 5  sil=0.4733
2026-03-10 18:00:21  INFO          K= 6  sil=0.5298
2026-03-10 18:00:21  INFO          K= 7  sil=0.5844
2026-03-10 18:00:22  INFO          K= 8  sil=0.5731
2026-03-10 18:00:22  INFO          K= 9  sil=0.5001
2026-03-10 18:00:22  INFO        Best K=7  sil=0.5844
2026-03-10 18:00:23  INFO        Saved figures/17_k_selection_20260310_161241.png
2026-03-10 18:00:24  INFO          SBScan auto-eps=0.1735  (knee idx=5757/6372)
2026-03-10 18:00:24  INFO          SBScan: 9 clusters, 6119 non-noise / 6372 total
2026-03-10 18:00:27  INFO      
  K-Means cluster → surface (train):
2026-03-10 18:00:27  INFO          cluster  0 → Paving Blocks (Smooth) / Indoor Tile
2026-03-10 18:00:27  INFO          cluster  1 → Asphalt + Indoor Carpet
2026-03-10 18:00:27  INFO          cluster  2 → Brick (Smooth + Rough)
2026-03-10 18:00:27  INFO          cluster  3 → Indoor Linoleum
2026-03-10 18:00:27  INFO          cluster  4 → Concrete Sidewalk
2026-03-10 18:00:27  INFO          cluster  5 → Rect. Tiles / Paving Blocks (Rough)
2026-03-10 18:00:27  INFO          cluster  6 → Curb (Up + Down)
2026-03-10 18:00:27  INFO      
  SBScan cluster → surface (train):
2026-03-10 18:00:27  INFO          cluster -1 → Surface -1
2026-03-10 18:00:27  INFO          cluster  0 → Paving Blocks (Smooth) / Indoor Tile
2026-03-10 18:00:27  INFO          cluster  1 → Concrete Sidewalk
2026-03-10 18:00:27  INFO          cluster  2 → Brick (Smooth + Rough)
2026-03-10 18:00:27  INFO          cluster  3 → Asphalt + Indoor Carpet
2026-03-10 18:00:27  INFO          cluster  4 → Asphalt + Indoor Carpet
2026-03-10 18:00:27  INFO          cluster  5 → Asphalt + Indoor Carpet
2026-03-10 18:00:27  INFO          cluster  6 → Indoor Linoleum
2026-03-10 18:00:27  INFO          cluster  7 → Curb (Up + Down)
2026-03-10 18:00:27  INFO          cluster  8 → Rect. Tiles / Paving Blocks (Rough)
2026-03-10 18:00:27  INFO      
[8] Metrics
2026-03-10 18:00:30  INFO      
── TRAIN ──────────────────────────────────────
2026-03-10 18:00:30  INFO      
            Silhouette      DB        CH    ARI    NMI   Dunn
KMeans          0.5844  0.5889 6254.4376 0.9732 0.9750 1.4141
Agg             0.6418  0.7540 2781.6917 0.7378 0.8884 0.8329
GMM             0.5841  0.5849 6236.7907 0.9773 0.9788 1.3863
SBScan          0.5592  0.5406 5138.9875 0.9815 0.9829 1.1514
POS             0.4156  1.1980 3295.3241 0.7821 0.8813 0.2350
RandAssign     -0.0117 79.5415    0.9723 0.0003 0.0020 0.0105
GSA             0.3979  1.3612 3046.0497 0.6932 0.7885 0.3239
RandClust       0.1863  1.7533 1629.9770 0.4774 0.6311 0.2142
2026-03-10 18:00:30  INFO      
── TEST ──────────────────────────────────────
2026-03-10 18:00:30  INFO      
            Silhouette      DB        CH     ARI    NMI   Dunn
KMeans          0.4858  0.7241 1107.0908  0.9105 0.9039 1.1032
Agg             0.5833  0.8226  606.5841  0.7085 0.8354 0.8346
GMM             0.4813  0.7194 1084.2984  0.9103 0.9119 1.0524
SBScan          0.4431  0.7054  850.7148  0.9315 0.9205 0.8789
POS             0.3408  1.2886  661.9344  0.7154 0.7922 0.2558
RandAssign     -0.0267 48.9182    0.9273 -0.0003 0.0056 0.0108
GSA             0.3388  1.3734  644.8266  0.6154 0.7103 0.3544
RandClust       0.2006  1.7584  264.6199  0.4539 0.5378 0.4080
2026-03-10 18:00:30  INFO      
Generalisation gap  (train ARI − test ARI):
2026-03-10 18:00:31  INFO        KMeans        train=0.9732  test=0.9105  gap=+0.0626  [good]
2026-03-10 18:00:31  INFO        Agg           train=0.7378  test=0.7085  gap=+0.0292  [good]
2026-03-10 18:00:32  INFO        GMM           train=0.9773  test=0.9103  gap=+0.0670  [good]
2026-03-10 18:00:32  INFO        SBScan        train=0.9815  test=0.9315  gap=+0.0499  [good]
2026-03-10 18:00:32  INFO        POS           train=0.7821  test=0.7154  gap=+0.0667  [good]
2026-03-10 18:00:33  INFO        RandAssign    train=0.0003  test=-0.0003  gap=+0.0006  [good]
2026-03-10 18:00:33  INFO        GSA           train=0.6932  test=0.6154  gap=+0.0779  [good]
2026-03-10 18:00:33  INFO        RandClust     train=0.4774  test=0.4539  gap=+0.0236  [good]
2026-03-10 18:01:09  INFO      
── UNLABELED (unsupervised + ARI/NMI vs KMeans pseudo-GT) ──────────
2026-03-10 18:01:09  INFO      
            Silhouette       DB        CH   Dunn  ARI_vs_KM  NMI_vs_KM
KMeans          0.2048   1.4807 6739.2772 0.4803     1.0000     1.0000
Agg             0.2616   1.6142 5349.8236 0.4546     0.7906     0.7778
GMM             0.1532   1.4576 5404.2366 0.5064     0.5072     0.6151
SBScan          0.1883   1.5688 5593.3198 0.4869     0.8598     0.8142
POS             0.1919   1.5065 6835.9095 0.4544     0.6757     0.6510
RandAssign     -0.0077 199.4158    0.8697 0.0040    -0.0000     0.0004
GSA             0.1782   1.5295 5946.8262 0.4254     0.5190     0.5121
RandClust       0.1000   2.1823 6492.7121 0.3255     0.3342     0.4075
2026-03-10 18:01:09  INFO      
[8b] Save unlabeled predictions
2026-03-10 18:01:09  INFO        Unlabeled predictions saved: /home/mahmudm2/codebase/RollingWheels/Scripts/attention_simple/24_unlabeled_predictions.csv  (23674 windows)
2026-03-10 18:01:09  INFO      
[9] Visualise (t-SNE on test split)
2026-03-10 18:01:09  INFO        t-SNE [Test]...
